Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations
1942,8,23312,56.5,0.3,28.3,28.3,28.3,28.3,3.0,0.0,2.0,0.7,26.1,26.1,26.1,26.1,3.0,0.0,2.0,0.7,16.91,19.25,19.26,18.11,3.0,1.98,2.0,0.7,80.5,91.5,91.5,86.1,3.0,9.3,2.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.2,2.2,2.2,3.0,0.0,2.0,0.7,11.6,14.7,14.7,13.2,3.0,2.7,2.0,0.7,4.77,4.77,7.11,5.91,3.0,1.98,2.0,0.7,25.1,32.0,47.6,36.3,3.0,16.9,2.0,0.7,73.6,84.9,111.4,92.3,3.0,28.4,2.0,0.7,97.2,123.7,149.1,123.2,3.0,38.0,2.0,0.7,54.3,62.7,71.0,62.7,3.0,12.3,2.0,0.7,66.6,75.0,104.8,85.4,3.0,29.5,2.0,0.7,13.5,15.5,31.4,22.3,3.0,14.4,2.0,0.7,19.9,29.4,35.8,27.9,3.0,11.7,2.0,0.7,162.0,301.0,301.0,233.0,3.0,117.5,2.0,0.7,160.0,300.0,300.0,235.0,3.0,115.0,2.0,0.7,5.27,6.7,6.7,6.0,3.0,1.21,2.0,0.7,2.82,3.25,4.27,3.54,3.0,1.09,2.0,0.7,3.72,4.74,5.71,4.72,3.0,1.46,2.0,0.7,1015.32,1016.0,1016.0,1015.67,3.0,0.58,2.0,0.7
1942,8,23312,56.5,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,78.9,203.6,105.1,5.0,123.1,10.0,0.4,46.1,157.2,221.7,143.6,5.0,101.3,10.0,0.4,71.6,105.3,152.3,111.7,3.0,59.4,2.0,0.7,113.7,131.6,160.6,137.0,3.0,34.7,2.0,0.7,-2.0,-0.7,19.5,8.5,3.0,17.6,2.0,0.7,-2.3,-1.6,19.2,8.2,3.0,17.9,2.0,0.7,17.5,451.0,1392.5,899.0,6.0,1399.5,12.0,0.5,20.0,450.0,1390.0,900.0,6.0,1400.0,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,56.6,8.3,24.36,25.6,26.5,25.34,5.0,1.87,20.0,0.4,24.22,25.0,26.18,25.22,5.0,1.28,20.0,0.4,17.27,18.54,18.88,18.11,5.0,1.0,20.0,0.4,85.8,90.3,95.3,90.3,5.0,5.1,20.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.64,0.0,1.88,0.12,5.0,1.81,20.0,0.4,-12.7,0.0,10.6,-1.0,5.0,12.0,20.0,0.4,0.71,2.01,4.03,2.2,5.0,2.13,20.0,0.4,7.5,17.2,23.0,15.1,5.0,13.4,20.0,0.4,57.0,113.2,172.2,113.9,5.0,60.1,20.0,0.4,110.5,150.5,172.2,143.4,5.0,32.6,20.0,0.4,39.9,83.7,122.8,81.5,5.0,42.4,20.0,0.4,82.3,102.1,122.8,102.4,5.0,20.7,20.0,0.4,2.6,11.0,12.4,7.7,5.0,7.2,20.0,0.4,5.3,13.2,20.3,12.7,5.0,11.7,20.0,0.4,226.5,301.0,804.5,461.5,5.0,324.0,20.0,0.4,225.0,300.0,805.0,460.0,5.0,325.0,20.0,0.4,5.93,6.7,9.3,7.32,5.0,2.0,20.0,0.4,2.32,4.74,6.58,4.46,5.0,2.21,20.0,0.4,4.55,6.17,6.58,5.66,5.0,1.1,20.0,0.4,1009.63,1011.0,1012.64,1011.12,5.0,1.74,20.0,0.4
1942,8,23312,56.7,-21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.6,-32.4,-14.1,-40.4,8.0,35.0,10.0,0.4,1.2,13.5,67.3,27.2,8.0,31.4,10.0,0.4,-25.3,-9.4,-5.7,-13.1,6.0,10.9,12.0,0.3,4.3,7.0,21.3,13.7,6.0,17.8,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.6,4.6,2.9,9.0,2.3,8.0,0.4,-4.24,-2.25,-0.7,-2.33,9.0,2.04,8.0,0.4,0.13,0.77,3.08,1.44,9.0,1.48,8.0,0.4,1019.22,1020.5,1021.44,1020.32,9.0,1.27,8.0,0.4
1942,8,23312,56.7,4.3,27.2,27.2,27.2,27.2,2.0,0.0,28.0,0.0,26.2,26.4,26.6,26.4,2.0,0.42,28.0,0.0,17.75,18.29,18.83,18.29,2.0,1.12,28.0,0.0,83.7,85.1,86.6,85.1,2.0,2.9,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.8,1.0,0.8,2.0,0.42,28.0,0.0,2.3,4.3,6.4,4.3,2.0,4.3,28.0,0.0,3.74,4.27,4.8,4.27,2.0,1.1,28.0,0.0,13.0,21.5,29.9,21.5,2.0,17.5,28.0,0.0,33.7,47.7,61.8,47.7,2.0,29.1,28.0,0.0,79.3,112.4,145.6,112.4,2.0,68.6,28.0,0.0,23.6,32.6,41.6,32.6,2.0,18.7,28.0,0.0,55.5,76.8,98.0,76.8,2.0,44.0,28.0,0.0,5.1,8.4,11.7,8.4,2.0,6.8,28.0,0.0,12.0,19.8,27.5,19.8,2.0,16.1,28.0,0.0,62.5,159.0,256.0,159.0,2.0,200.0,28.0,0.0,65.0,160.0,255.0,160.0,2.0,200.0,28.0,0.0,3.25,4.65,6.05,4.65,2.0,2.9,28.0,0.0,1.27,1.82,2.36,1.82,2.0,1.13,28.0,0.0,2.99,4.28,5.57,4.28,2.0,2.67,28.0,0.0,1012.89,1013.3,1013.71,1013.3,2.0,0.85,28.0,0.0
1942,8,23312,56.8,-21.6,22.37,22.75,23.13,22.75,2.0,0.78,2.0,0.5,21.17,21.7,22.14,21.61,8.0,0.81,10.0,0.4,10.83,10.91,11.37,11.11,6.0,0.59,12.0,0.3,67.8,68.3,74.8,71.3,6.0,7.0,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,56.9,10.2,25.27,25.85,26.43,25.85,2.0,1.2,30.0,0.5,25.17,25.55,25.93,25.55,2.0,0.78,30.0,0.5,19.01,19.17,19.34,19.17,2.0,0.34,30.0,0.5,92.1,93.4,94.7,93.4,2.0,2.7,30.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.3,0.5,0.3,2.0,0.42,30.0,0.5,0.9,2.8,4.7,2.8,2.0,3.9,30.0,0.5,1.21,1.78,2.35,1.78,2.0,1.18,30.0,0.5,11.2,16.5,21.8,16.5,2.0,11.0,30.0,0.5,165.6,168.0,170.5,168.0,2.0,5.1,30.0,0.5,165.6,168.0,170.5,168.0,2.0,5.1,30.0,0.5,125.0,126.1,127.2,126.1,2.0,2.2,30.0,0.5,125.0,126.1,127.2,126.1,2.0,2.2,30.0,0.5,7.9,11.7,15.4,11.7,2.0,7.8,30.0,0.5,7.9,11.7,15.4,11.7,2.0,7.8,30.0,0.5,804.5,804.5,804.5,804.5,2.0,0.0,30.0,0.5,805.0,805.0,805.0,805.0,2.0,0.0,30.0,0.5,9.3,9.3,9.3,9.3,2.0,0.0,30.0,0.5,6.58,6.58,6.58,6.58,2.0,0.0,30.0,0.5,6.58,6.58,6.58,6.58,2.0,0.0,30.0,0.5,1007.41,1007.65,1007.89,1007.65,2.0,0.49,30.0,0.5
1942,8,23312,58.1,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,8.0,8.89,8.0,2.0,1.84,12.0,0.0,1.04,3.29,5.53,3.29,2.0,4.65,12.0,0.0,6.6,6.64,6.68,6.64,2.0,0.09,12.0,0.0,1006.3,1006.3,1006.3,1006.3,1.0,0.0,2.0,0.0
1942,8,23312,58.2,4.9,28.3,28.3,28.3,28.3,1.0,0.0,28.0,1.0,26.1,26.1,26.1,26.1,1.0,0.0,28.0,1.0,18.26,18.26,18.26,18.26,1.0,0.0,28.0,1.0,86.6,86.6,86.6,86.6,1.0,0.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.2,2.2,2.2,1.0,0.0,28.0,1.0,20.5,20.5,20.5,20.5,1.0,0.0,28.0,1.0,5.81,5.81,5.81,5.81,1.0,0.0,28.0,1.0,54.0,54.0,54.0,54.0,1.0,0.0,28.0,1.0,94.8,94.8,94.8,94.8,1.0,0.0,28.0,1.0,223.4,223.4,223.4,223.4,1.0,0.0,28.0,1.0,66.4,66.4,66.4,66.4,1.0,0.0,28.0,1.0,156.4,156.4,156.4,156.4,1.0,0.0,28.0,1.0,21.1,21.1,21.1,21.1,1.0,0.0,28.0,1.0,49.7,49.7,49.7,49.7,1.0,0.0,28.0,1.0,804.5,804.5,804.5,804.5,1.0,0.0,28.0,1.0,805.0,805.0,805.0,805.0,1.0,0.0,28.0,1.0,9.3,9.3,9.3,9.3,1.0,0.0,28.0,1.0,3.63,3.63,3.63,3.63,1.0,0.0,28.0,1.0,8.56,8.56,8.56,8.56,1.0,0.0,28.0,1.0,1013.6,1013.6,1013.6,1013.6,1.0,0.0,28.0,1.0
1942,8,23312,58.3,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,2.6,7.17,4.3,3.0,4.4,20.0,0.0,-4.26,0.71,1.48,-1.34,3.0,4.57,20.0,0.0,1.07,1.84,5.07,3.04,3.0,3.11,20.0,0.0,1012.69,1013.95,1015.21,1013.95,2.0,2.62,18.0,0.0
1942,8,23312,58.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.2,2.2,2.2,1.0,0.0,2.0,0.0,14.7,14.7,14.7,14.7,1.0,0.0,2.0,0.0,5.87,5.87,5.87,5.87,1.0,0.0,2.0,0.0,39.3,39.3,39.3,39.3,1.0,0.0,2.0,0.0,126.5,126.5,126.5,126.5,1.0,0.0,2.0,0.0,126.5,126.5,126.5,126.5,1.0,0.0,2.0,0.0,90.1,90.1,90.1,90.1,1.0,0.0,2.0,0.0,90.1,90.1,90.1,90.1,1.0,0.0,2.0,0.0,27.8,27.8,27.8,27.8,1.0,0.0,2.0,0.0,27.8,27.8,27.8,27.8,1.0,0.0,2.0,0.0,17.5,17.5,211.0,112.0,3.0,163.5,10.0,0.3,20.0,20.0,210.0,110.0,3.0,165.0,10.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,58.4,-21.1,23.3,23.3,23.3,23.3,1.0,0.0,2.0,1.0,20.6,20.6,20.6,20.6,2.0,0.0,12.0,1.0,11.33,11.33,11.33,11.33,1.0,0.0,12.0,1.0,75.9,75.9,75.9,75.9,1.0,0.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,58.4,-3.3,25.48,26.4,27.32,26.4,6.0,1.14,10.0,0.0,24.98,26.7,26.88,26.02,5.0,1.32,10.0,0.0,16.12,16.22,16.31,16.22,2.0,0.2,8.0,0.0,75.3,76.0,77.7,76.5,3.0,1.9,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,58.4,-3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,3.6,5.7,4.13,4.0,1.96,12.0,0.0,-2.9,-2.45,-1.65,-2.28,4.0,0.95,12.0,0.0,1.68,2.83,4.8,3.22,4.0,2.2,12.0,0.0,1012.66,1013.0,1013.34,1013.0,2.0,0.71,8.0,0.0
1942,8,23312,58.4,10.5,23.74,24.7,25.66,24.7,2.0,1.98,18.0,0.5,25.27,25.85,26.43,25.85,2.0,1.2,18.0,0.5,18.45,19.12,19.78,19.12,2.0,1.38,18.0,0.5,91.4,91.4,91.5,91.4,2.0,0.1,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.53,-1.15,-0.77,-1.15,2.0,0.78,18.0,0.5,-14.2,-10.7,-7.2,-10.7,2.0,7.2,18.0,0.5,-0.01,0.45,0.91,0.45,2.0,0.95,18.0,0.5,-0.1,4.2,8.4,4.2,2.0,8.8,18.0,0.5,166.2,170.0,173.8,170.0,2.0,7.9,18.0,0.5,166.2,170.0,173.8,170.0,2.0,7.9,18.0,0.5,121.4,125.7,130.1,125.7,2.0,9.1,18.0,0.5,121.4,125.7,130.1,125.7,2.0,9.1,18.0,0.5,-0.1,3.0,6.0,3.0,2.0,6.2,18.0,0.5,-0.1,3.0,6.0,3.0,2.0,6.2,18.0,0.5,804.5,804.5,804.5,804.5,2.0,0.0,18.0,0.5,805.0,805.0,805.0,805.0,2.0,0.0,18.0,0.5,9.3,9.3,9.3,9.3,2.0,0.0,18.0,0.5,6.58,6.58,6.58,6.58,2.0,0.0,18.0,0.5,6.58,6.58,6.58,6.58,2.0,0.0,18.0,0.5,1008.19,1008.6,1009.01,1008.6,2.0,0.85,18.0,0.5
1942,8,23312,58.5,-21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.9,-37.9,-37.9,-37.9,1.0,0.0,12.0,1.0,37.9,37.9,37.9,37.9,1.0,0.0,12.0,1.0,-20.8,-20.8,-20.8,-20.8,1.0,0.0,12.0,1.0,20.8,20.8,20.8,20.8,1.0,0.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,58.5,-21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,4.65,6.05,4.65,2.0,2.9,6.0,1.0,-5.48,-4.0,-2.53,-4.0,2.0,3.06,6.0,1.0,1.96,2.23,2.49,2.23,2.0,0.55,6.0,1.0,1019.83,1021.6,1021.6,1020.73,3.0,1.5,8.0,1.0
1942,8,23312,58.5,12.4,23.84,25.0,25.0,24.43,3.0,0.98,30.0,0.7,24.4,24.4,25.56,24.97,3.0,0.98,30.0,0.7,17.5,17.52,18.81,18.14,3.0,1.1,30.0,0.7,91.4,91.4,91.4,91.4,3.0,0.1,30.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-1.1,0.06,-0.53,3.0,0.98,30.0,0.7,-15.9,-13.5,0.7,-7.7,3.0,13.2,30.0,0.7,0.45,0.48,1.78,1.1,3.0,1.11,30.0,0.7,6.0,7.3,22.4,14.0,3.0,13.3,30.0,0.7,212.2,212.2,261.4,236.2,3.0,41.6,30.0,0.7,212.2,212.2,261.4,236.2,3.0,41.6,30.0,0.7,152.2,152.3,192.6,172.0,3.0,34.1,30.0,0.7,152.2,152.3,192.6,172.0,3.0,34.1,30.0,0.7,4.2,5.2,15.8,9.9,3.0,9.4,30.0,0.7,4.2,5.2,15.8,9.9,3.0,9.4,30.0,0.7,1861.0,1861.0,3083.5,2458.0,3.0,1034.5,30.0,0.7,1860.0,1860.0,3085.0,2460.0,3.0,1035.0,30.0,0.7,12.3,12.3,14.42,13.33,3.0,1.79,30.0,0.7,8.7,8.7,10.19,9.43,3.0,1.27,30.0,0.7,8.7,8.7,10.19,9.43,3.0,1.27,30.0,0.7,1006.82,1007.5,1007.5,1007.17,3.0,0.58,30.0,0.7
1942,8,23312,58.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,5.4,3.97,3.0,2.37,10.0,0.3,0.0,0.0,3.23,1.58,3.0,2.74,10.0,0.3,2.6,2.6,4.06,3.31,3.0,1.23,10.0,0.3,1010.13,1010.4,1014.22,1012.13,3.0,3.35,10.0,0.3
1942,8,23312,58.6,0.4,27.97,28.35,28.73,28.35,2.0,0.78,8.0,0.5,26.7,26.7,26.7,26.7,1.0,0.0,2.0,0.0,19.01,19.01,19.01,19.01,1.0,0.0,2.0,0.0,87.2,87.2,87.2,87.2,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,58.6,6.6,27.2,27.2,27.95,27.57,3.0,0.64,28.0,1.0,26.7,26.7,27.79,27.23,3.0,0.92,28.0,1.0,18.3,18.7,19.11,18.7,2.0,0.84,28.0,1.0,80.7,81.5,82.3,81.5,2.0,1.6,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.5,0.5,0.33,3.0,0.29,28.0,1.0,2.0,6.2,6.2,4.1,3.0,3.6,28.0,1.0,4.57,4.65,4.74,4.65,2.0,0.18,28.0,1.0,56.2,57.2,58.3,57.2,2.0,2.2,28.0,1.0,128.3,128.3,133.6,130.9,3.0,4.4,28.0,1.0,302.3,302.3,314.7,308.3,3.0,10.5,28.0,1.0,87.9,89.9,91.8,89.9,2.0,4.0,28.0,1.0,207.1,211.7,216.3,211.7,2.0,9.5,28.0,1.0,21.9,22.4,22.8,22.4,2.0,0.9,28.0,1.0,51.7,52.7,53.7,52.7,2.0,2.1,28.0,1.0,1861.0,1861.0,1861.0,1861.0,3.0,0.0,28.0,1.0,1860.0,1860.0,1860.0,1860.0,3.0,0.0,28.0,1.0,12.3,12.3,12.3,12.3,3.0,0.0,28.0,1.0,4.81,4.81,4.81,4.81,3.0,0.0,28.0,1.0,11.32,11.32,11.32,11.32,3.0,0.0,28.0,1.0,1010.2,1010.4,1012.38,1011.27,3.0,1.77,28.0,1.0
1942,8,23312,58.6,8.5,26.27,26.65,27.03,26.65,2.0,0.78,18.0,0.5,25.68,25.85,26.02,25.85,2.0,0.35,18.0,0.5,18.7,18.96,19.21,18.96,2.0,0.52,18.0,0.5,90.5,90.9,91.3,90.9,2.0,0.8,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.8,1.0,0.8,2.0,0.42,18.0,0.5,7.3,9.8,12.4,9.8,2.0,5.2,18.0,0.5,2.74,2.95,3.17,2.95,2.0,0.44,18.0,0.5,33.7,36.3,39.0,36.3,2.0,5.4,18.0,0.5,151.9,208.7,265.5,208.7,2.0,117.7,18.0,0.5,146.1,206.7,267.3,206.7,2.0,125.5,18.0,0.5,111.8,152.4,193.1,152.4,2.0,84.2,18.0,0.5,106.8,152.2,197.7,152.2,2.0,94.2,18.0,0.5,18.0,22.9,27.8,22.9,2.0,10.2,18.0,0.5,16.1,24.6,33.0,24.6,2.0,17.5,18.0,0.5,1861.0,1861.0,1861.0,1861.0,2.0,0.0,18.0,0.5,1860.0,1860.0,1860.0,1860.0,2.0,0.0,18.0,0.5,12.3,12.3,12.3,12.3,2.0,0.0,18.0,0.5,5.85,8.11,10.36,8.11,2.0,4.67,18.0,0.5,5.67,7.96,10.26,7.96,2.0,4.75,18.0,0.5,1008.84,1010.0,1011.16,1010.0,2.0,2.4,18.0,0.5
1942,8,23312,58.6,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,41.3,49.1,41.3,2.0,16.2,2.0,0.5,33.4,41.3,49.1,41.3,2.0,16.2,2.0,0.5,937.0,2756.5,3652.5,2315.5,4.0,1703.0,6.0,0.8,935.0,2755.0,3650.0,2315.0,4.0,1705.0,6.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,58.7,18.2,25.84,26.1,26.41,26.13,4.0,0.45,6.0,0.8,25.0,25.0,25.41,25.2,3.0,0.35,8.0,0.7,17.29,17.51,17.72,17.51,2.0,0.46,2.0,0.5,86.5,86.5,86.6,86.6,3.0,0.0,8.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27,13.85,15.4,11.93,4.0,5.1,6.0,0.8,5.08,9.79,10.89,8.07,4.0,4.31,6.0,0.8,6.36,9.79,10.89,8.68,4.0,3.14,6.0,0.8,1007.3,1007.3,1007.3,1007.3,2.0,0.0,2.0,0.5
